epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score,test iou score,test f1 score,test f2 score
1.0,0.4469666085886151,0.3600170772809248,,,,,,,0.9062771601288506,0.9540295279943026,0.6084631577343745,0.5359678222582891,0.5836604051710514,0.7779444937522595,0.9292603059765998,0.9850640411560352,,,,,,,,,0.3903979741462331,0.5404001301912502,0.5585431624655193,0.4509787857532501,0.6118859442380759,0.5613775895192072,,,
2.0,0.2882440217425314,0.2867382948215191,,,,,,,0.9554825405056556,0.9591890848599948,0.6819466848051949,0.6842708129149216,0.7293660114990191,0.7384240994086633,0.9761186369349448,0.9790493777165046,,,,,,,,,0.5311486647370156,0.6859954341074054,0.6792996170815457,0.546830993432265,0.6989378126767966,0.6878933608531952,,,
3.0,0.2472313836719213,0.2589736328675197,,,,,,,0.9610915967587674,0.9617025324931512,0.7199504917927002,0.7457065490575937,0.7551766808113355,0.7322889314248011,0.97924944925844,0.9771313346349276,,,,,,,,,0.5779515216859539,0.7257534801290276,0.7185686244053787,0.5845261766360357,0.7293442052144271,0.7371046932844015,,,
4.0,0.2306171160065726,0.2634552052387824,,,,,,,0.963519049494454,0.9620011723958528,0.7401374859756298,0.7208141867931073,0.7705281604541822,0.7484290164250594,0.9803444287750158,0.9799430828828078,,,,,,,,,0.6014734928527575,0.7444051698352514,0.7382651533973351,0.580216320661398,0.7269648680320153,0.7213348471201383,,,
5.0,0.2289640521735287,0.2391306253579946,,,,,,,0.9631878217954314,0.964931710408284,0.7430451358302256,0.7612685309006617,0.7647526069973292,0.758417778290235,0.9798207504026004,0.9796771315427928,,,,,,,,,0.6007661933309576,0.7439111343930277,0.7406361658921402,0.6143132241872641,0.7526809000051938,0.7560813266497391,,,
6.0,0.2120138661245282,0.2664967362697308,,,,,,,0.9652729262126966,0.9564195573329926,0.7575750772872668,0.8268599716516641,0.7774834981125393,0.6631868756734408,0.9810282393787684,0.9655664677803332,,,,,,,,,0.620542463961612,0.7596213938145155,0.7559514869464917,0.5842146747387372,0.7289701264638168,0.7818907315914447,,,
7.0,0.209211296579811,0.2453325230341691,,,,,,,0.965940803624271,0.9638801240004026,0.7617961355809415,0.7566006481647491,0.7795179687189252,0.759865437562649,0.9814433957753556,0.979064982671004,,,,,,,,,0.6243154570627748,0.7619661052575272,0.7587473914864358,0.6091663871820157,0.7476315062779647,0.7500330828703367,,,
8.0,0.1977228904038332,0.2267965147128472,,,,,,,0.9672520361589582,0.967157462468514,0.7664367355657428,0.7567846843829522,0.7918754394134778,0.7848016940630399,0.982553724492534,0.9824376014562752,,,,,,,,,0.6380248913604222,0.77290345778626,0.7676416019375405,0.628438589664606,0.7628970054479746,0.7575836067016308,,,
9.0,0.1969780553592724,0.2237596488915957,,,,,,,0.967354008321012,0.9671367200521322,0.768145807003707,0.772595579807575,0.7934043789177798,0.7728785459811871,0.9824990489509668,0.981355974307427,,,,,,,,,0.6400180398748162,0.773985188328818,0.7690327622917261,0.6336541084142832,0.7669068987552936,0.7689504806811993,,,
10.0,0.1880313318766904,0.2209470684711749,,,,,,,0.9684762988197668,0.9677724631933066,0.7763386609848966,0.7752923506956834,0.797052185187179,0.775236576795578,0.9831684097815095,0.9818263902113988,,,,,,,,,0.6493721651227287,0.7810438154788499,0.7763184710834803,0.6377636652726394,0.770047128200531,0.7719422028614924,,,
