epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score
13.0,0.1889587660853782,0.2214137797172252,,,,,,,0.968476787042082,0.9675482534445248,0.77867615758703,0.7696223167272714,0.7932311376828826,0.781020639034418,0.98302585556266,0.9818674280093268,,,,,,,,,0.648064935475253,0.779680025041773,0.7764784070882904,0.6350620618233314,0.7676050983942472,0.7672698658246261
14.0,0.1850386295425758,0.2162354336335109,,,,,,,0.9689943006869112,0.9676892734490908,0.7770312013251058,0.7961992208774273,0.8005753501077716,0.7647937352840717,0.9837333841270276,0.9803803677742298,,,,,,,,,0.6525856778862771,0.783273989564917,0.7776951963981885,0.6451468742810763,0.7755285616104419,0.7865306093142583
15.0,0.1793045106898532,0.2127032486292032,,,,,,,0.9697948151759888,0.9683341177610252,0.7848981029531928,0.7919138990915738,0.8035559192132414,0.7742609129502223,0.9841222937187452,0.9813519968436316,,,,,,,,,0.6623420701937729,0.7907841580637386,0.786435025461604,0.6489306344435766,0.7776086215789502,0.784788156931217
16.0,0.1844783653034253,0.2297458488207597,,,,,,,0.9690785300865602,0.9671792754760156,0.7825104085247169,0.7385671184613154,0.7998864838246549,0.7981072457937094,0.9834392305170552,0.9840921392807592,,,,,,,,,0.6560255878427056,0.7857880652620551,0.7826620072461246,0.623151380282182,0.7586099642973679,0.744633789245899
17.0,0.1790095125691274,0.2148075355933262,,,,,,,0.9696090080764856,0.9685496321091284,0.7816574647185508,0.7766771637476407,0.8033908679244224,0.7829464628146245,0.984129298938794,0.982656153348776,,,,,,,,,0.658712478835931,0.7874999407971843,0.782258158989167,0.6450132956871619,0.7747943493036124,0.7746861324860499
18.0,0.1814262940642539,0.2167921822804671,,,,,,,0.969403533453352,0.9685484583561236,0.7833928927946626,0.7654699729039118,0.8011403599481904,0.7885484374486483,0.9837471929828772,0.9834260734227988,,,,,,,,,0.658125089795402,0.7871343299244227,0.7831194943256592,0.6409214161909543,0.7712572606710287,0.7665507426628699
19.0,0.1791667489523298,0.2121197810539832,,,,,,,0.9696695530012752,0.9687021718575404,0.7819294554463933,0.7815339886225187,0.804116818342316,0.7810783500854785,0.9841211565424888,0.9826219311127296,,,,,,,,,0.6600905154528243,0.7886257620339983,0.7836767026547635,0.6475363419606135,0.7766861663414881,0.7783202872826502
20.0,0.1726626130972015,0.2080456683268914,,,,,,,0.9706691979022508,0.9702569360916432,0.7858586378311843,0.7654306498857645,0.8102592276723197,0.8095607138597049,0.9849555854047284,0.9853900006184212,,,,,,,,,0.6675597241755282,0.793869100929646,0.7875255580698506,0.654035570529791,0.7810125052928925,0.7703904532469236
21.0,0.1676358285914646,0.2066567929891439,,,,,,,0.9712742245599124,0.969328224658966,0.7912990062424307,0.7951382031807532,0.8131599533423949,0.7830896308788886,0.9852069535951936,0.9821674136015084,,,,,,,,,0.6730801965413469,0.7975638903928607,0.7915434736884042,0.6570517397843875,0.7835372182039114,0.789071683700268
22.0,0.1676957727818007,0.2125371809189136,,,,,,,0.971311866567376,0.9680752135240116,0.7949909715170271,0.8061224176333501,0.8150204399998269,0.7601008300597851,0.9849698141719518,0.9798147747149836,,,,,,,,,0.6770142082417949,0.8012453819928544,0.796638426486026,0.6483388841152191,0.7775430725171015,0.7931301525005927
23.0,0.165566404214066,0.2222168010014754,,,,,,,0.9715681799342124,0.9689230964734004,0.795589219318347,0.7363796371680039,0.8142229425773192,0.8107188023053683,0.985241790835777,0.986275267142516,,,,,,,,,0.6765668968136391,0.8002532178096557,0.7951782031005687,0.6336733309122232,0.7660754850277534,0.7465272958462055
24.0,0.1666782156804974,0.2079044763858501,,,,,,,0.9712702431035846,0.9688139787087072,0.7927905729647433,0.8090056433127477,0.8134380967429514,0.7679021977461301,0.9851142543085506,0.9805840460153726,,,,,,,,,0.6740252234962549,0.7983207675848114,0.7926664975252045,0.6567033598056207,0.7834093433160049,0.7972942934586451
25.0,0.1613805468162794,0.2085110338834616,,,,,,,0.9721129174982563,0.9690030423494486,0.7965169327982357,0.8010616485889142,0.8200922990113162,0.7746680424763606,0.9857635504744026,0.9813272265287546,,,,,,,,,0.6823652433545402,0.8045628472660364,0.7982562070482233,0.656133220745967,0.7826438752504495,0.792283684015274
26.0,0.1605125411172931,0.2075318877513592,,,,,,,0.9720289988464184,0.9697958506070652,0.7983798043111737,0.7833092831648313,0.8197985706704386,0.793235379915971,0.9854938207047708,0.9835467636585236,,,,,,,,,0.6825867348842407,0.8048188117113007,0.7994008888019605,0.6568398521496699,0.7828918947623327,0.7818920910358429
27.0,0.1607483752657858,0.210086866067006,,,,,,,0.971973619434271,0.969266251875804,0.7996087723903442,0.7802861562142005,0.8189314376102405,0.7904701920656058,0.9853476701157816,0.98315206857828,,,,,,,,,0.6836938764272111,0.8061567303839694,0.801467965827899,0.6519549145148351,0.7788895643674411,0.7784571372545682
28.0,0.1659447443619203,0.206831001318418,,,,,,,0.971284080757184,0.9697156296326565,0.7939513921737671,0.7867208742178403,0.8132129813847917,0.7926774460535783,0.9849588723664872,0.9832996932359842,,,,,,,,,0.6753695520122399,0.7993721519963125,0.7945398246304373,0.6578503572023832,0.7839186489582062,0.7840954844768231
29.0,0.1596255590406696,0.2039781235731565,,,,,,,0.9721112927694,0.9700301702205952,0.7980263862717017,0.7980556488037109,0.8199341397606925,0.7842979499926934,0.9856118224979786,0.982713499894509,,,,,,,,,0.683474112762494,0.805431556165888,0.7995161280203401,0.6614790650514456,0.7864245680662302,0.7919933383281414
30.0,0.1553028768367981,0.204607225381411,,,,,,,0.9728749226988032,0.9704213623817152,0.8021272481157539,0.7790098029833573,0.8256938517763374,0.8048039537209731,0.986204822411698,0.9845487842193016,,,,,,,,,0.6903572484348597,0.8102243462305391,0.8039595645465208,0.6607106007062472,0.7859231394070846,0.7804500277225788
31.0,0.153432748960645,0.218242755303016,,,,,,,0.9731482461597144,0.9679097556150876,0.8046120378408539,0.7703284644163572,0.8259856178519431,0.7783842499439533,0.9862458973788144,0.9824260679575112,,,,,,,,,0.693067638391859,0.8121011558543431,0.8062412531188364,0.6366573916031764,0.7681577182733096,0.7679407802911905
32.0,0.1625429914238747,0.2052592497605543,,,,,,,0.971696887793166,0.9695281386375428,0.7944674002990294,0.7947952380547156,0.8172253571199567,0.7847607066998115,0.985417945331402,0.9826445854627168,,,,,,,,,0.6784148423859243,0.801736630080791,0.7958249128266667,0.6585453657003549,0.7845440208911896,0.7891764090611384
33.0,0.1564629225248701,0.2044403140361492,,,,,,,0.9726412838764404,0.9690065796558672,0.8021455433931244,0.8128538131713867,0.8224414613809479,0.7684340201891385,0.9859050445342332,0.980374453159479,,,,,,,,,0.6872278559073973,0.8076613953944003,0.8020844606871016,0.6592907103208395,0.7854014956034147,0.800454325400866
34.0,0.1495998702692182,0.2036897838115692,,,,,,,0.9736921579650278,0.9700915721746592,0.8078584429923068,0.7866033086409936,0.8316474248853962,0.7930723818448874,0.986605655611231,0.9836324247030112,,,,,,,,,0.6996155053042294,0.8172053996096836,0.8109824409645595,0.6590593388447394,0.7848324408897986,0.7847472589749557
35.0,0.1475136199694001,0.2025262277859907,,,,,,,0.9737375211179926,0.970002272954354,0.8068999018561974,0.7995838362437028,0.8296365958921025,0.7867536498950078,0.986725329683068,0.9825294522138742,,,,,,,,,0.6968314969137813,0.8145552063256167,0.8078836912519476,0.6633564852751218,0.7877554526695838,0.7934602659482223
,,0.19931843876838684,,,,,,,,0.9696693221728007,,0.8007907470067342,,0.8066756327946981,,0.982718159755071,,,,,,,,,,,,0.6751663784186045,0.8005040387312571,0.7996285061041514
