epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score,test iou score,test f1 score,test f2 score
1.0,0.4949854545378953,0.3093636861214271,,,,,,,0.8722375894195578,0.9546614793630748,0.6290150165604951,0.6918522188296685,0.5177475984176892,0.685373808328922,0.8905321753929171,0.973547644340075,,,,,,,,,0.3519906513595671,0.4992659479677886,0.5361444637469759,0.5231267913029745,0.6796152385381552,0.685091997568424,,,
2.0,0.2872467154867194,0.2869002498113192,,,,,,,0.954788107550546,0.958699331833766,0.6827782958411099,0.6935832317058856,0.7219672494390038,0.7325498255399557,0.9753315991230224,0.9779360271417178,,,,,,,,,0.5278145413050491,0.6831444207202183,0.6776102446438221,0.5480610613639538,0.6993825917060559,0.6933988882945135,,,
3.0,0.25380274619949,0.2586890734159029,,,,,,,0.959909194640899,0.9610310586599204,0.7128271065401227,0.7658898578240321,0.7473502795348007,0.718370265685595,0.9785874827524248,0.974925242937528,,,,,,,,,0.5679413770022017,0.7168193921614229,0.7103950635770734,0.5885806267078106,0.733191762979214,0.7503793468842139,,,
4.0,0.238155807671922,0.2615756552952986,,,,,,,0.962170288134157,0.9591202231553884,0.7268231330292948,0.787672010751871,0.7624355460820573,0.6971376561201535,0.9799386671419894,0.9712052001402928,,,,,,,,,0.5873012415478739,0.7329116965947526,0.7263091648562571,0.5860778024563422,0.7317086618680221,0.7621984573510977,,,
5.0,0.2315268061134252,0.2421861795278695,,,,,,,0.96238377723801,0.9655296206474304,0.732880785224143,0.7349611910489889,0.7625021700108989,0.7813111062233264,0.9795754324184376,0.98251945238847,,,,,,,,,0.5913447071327252,0.7360540306969975,0.7312016775099079,0.6096916760389621,0.7493259081473718,0.7388798525700202,,,
6.0,0.2226788234174921,0.249024395759289,,,,,,,0.9639643752173092,0.9629897475242616,0.7461177653141235,0.7588668007117051,0.7686080604456784,0.7412604185251089,0.98047920760144,0.977936116548685,,,,,,,,,0.6054298495978452,0.7474452926871482,0.7432753055283193,0.600926568874946,0.7421587636837592,0.7498983557407672,,,
7.0,0.2137262325608328,0.2380698392024407,,,,,,,0.9650545656011346,0.9645319099609668,0.7509511434630062,0.7647769886713761,0.7768872413742408,0.7520092313106244,0.981307626440284,0.9787191358896402,,,,,,,,,0.6158167170674613,0.7553380098235741,0.7502528408939919,0.6113599997300369,0.7500604895445017,0.7572376980231359,,,
8.0,0.2149414239304789,0.2347775170436272,,,,,,,0.9650587017616528,0.9647985444619104,0.7518666172295474,0.7904418202546927,0.7785888702681895,0.7382668279684507,0.981164019429282,0.9771422950121073,,,,,,,,,0.6160636443770333,0.7554996904362453,0.7506545165951333,0.6205532963459308,0.7575174753482525,0.7754479004786565,,,
9.0,0.2080740238843339,0.2281146416297325,,,,,,,0.9658288587345166,0.966186374425888,0.7604426996091779,0.7703251930383536,0.7791583283563678,0.7670665475038382,0.9814738624551324,0.9804328748813044,,,,,,,,,0.6231444628720872,0.7607681349422155,0.7573050267240974,0.6263711521258721,0.7614034964488103,0.7650715525333698,,,
10.0,0.1999032718411992,0.2238622605800628,,,,,,,0.9670924966254932,0.9668486072466924,0.7646564566687252,0.7747930838511541,0.7873543862546428,0.7712496610788199,0.9824855019537252,0.9808702377172616,,,,,,,,,0.6335210224215904,0.7688960901806864,0.7635788254523546,0.6332338062616495,0.7664516934981713,0.7698718217703012,,,
11.0,0.1945502048128106,0.2421635801975543,,,,,,,0.9676404427946284,0.9628552588132712,0.7703193077880345,0.7874820301165948,0.7896219478564316,0.7276190427633432,0.9826176461209072,0.97525060406098,,,,,,,,,0.6391970997446039,0.772540849916051,0.7683844305156322,0.6087528192079984,0.7468576408349551,0.7682618361253005,,,
12.0,0.2089870692638868,0.2210529859249408,,,,,,,0.9657950006174236,0.9678827088612776,0.7584586819905913,0.7654733130565057,0.7835027783104543,0.7839847619716938,0.9815707159846015,0.9826864095834584,,,,,,,,,0.624034803235129,0.7613158534082134,0.7570449462097683,0.6366127156294309,0.7690104108590347,0.7656090305401728,,,
13.0,0.1966590352272719,0.2231998558227832,,,,,,,0.9671016462733236,0.9670839195068066,0.7691705742578828,0.7769562166470748,0.7881079905488518,0.7711383218948658,0.9821498608321286,0.9808004108759072,,,,,,,,,0.6372787872057283,0.7715761159243208,0.7679659690749779,0.6342497078272012,0.766952267059913,0.7713217987464025,,,
14.0,0.1887432993128058,0.2166376411914825,,,,,,,0.9683621599433128,0.9681883844045492,0.7721443584795749,0.7809734734205099,0.7954598323682721,0.7769639469110049,0.9833838598112042,0.9817524483570684,,,,,,,,,0.6450827443197872,0.7771769608004709,0.7714622630162186,0.6423095785654508,0.7732225404335902,0.7766729180629437,,,
15.0,0.191003375508812,0.2249204447636237,,,,,,,0.9682689041234134,0.9653634474827693,0.774729171495759,0.8126322764616746,0.7951058182823524,0.7339727741021377,0.9829541766241696,0.976429547254856,,,,,,,,,0.6455608683355739,0.7775808137454344,0.7730615179190475,0.6326891413101783,0.7660322739527776,0.7917427879113418,,,
16.0,0.1859857721275158,0.2143998421155489,,,,,,,0.9687657630845402,0.9685397102282598,0.7773284657617633,0.7763727834591498,0.7987000969018829,0.785269517164964,0.983397834086686,0.982462791296152,,,,,,,,,0.6511961081054773,0.7820274555281307,0.7773317480355166,0.644526733801915,0.7744774703796093,0.7742559818121103,,,
17.0,0.1789607177959399,0.2294241900627429,,,,,,,0.9698749954780836,0.9648652512293596,0.7835116567236654,0.7897027180745051,0.8054014270225268,0.7447252548657931,0.98417994413483,0.9772515938832208,,,,,,,,,0.6611160341273533,0.7894874549983593,0.784216156166591,0.6226043540697831,0.7587658350284283,0.7754908937674302,,,
18.0,0.1801559469673071,0.2184468828714811,,,,,,,0.9696026491315176,0.9688742802693292,0.7791410014870461,0.7486979915545537,0.8056580283668604,0.8057548357890203,0.984126701113883,0.9852228072973398,,,,,,,,,0.6585926982793915,0.7877606207065369,0.7816082674465822,0.6385382413864136,0.7699793095772083,0.7558126953931955,,,
19.0,0.1824086080776171,0.224759782736118,,,,,,,0.9692942768000484,0.965861201286316,0.7806937225748983,0.7943216699820298,0.8026190487186561,0.7511525383362403,0.9837825097394792,0.9783655794767232,,,,,,,,,0.6565936207771301,0.7859535525354107,0.7808980620309208,0.6330065337511209,0.7659429151278275,0.7810794000442212,,,
20.0,0.1797882258222344,0.2174311211475959,,,,,,,0.9694925687286292,0.9691540759343368,0.7815684127003959,0.7429503615085895,0.8036965446525746,0.8170987917826726,0.983849391508638,0.9859720262197348,,,,,,,,,0.6583178163914198,0.7870422554819771,0.7819246790382299,0.6398006540078384,0.7706918097459353,0.7521640520829421,,,
21.0,0.1785601390881485,0.2221408486366272,,,,,,,0.9697077167168092,0.9663551243451926,0.7835289253277725,0.7937454008139097,0.8057743994037757,0.7685572023575122,0.984007881598526,0.9791642771317408,,,,,,,,,0.6603167244557584,0.7887876803955335,0.783730899350027,0.6419141796919016,0.7714794186445383,0.781820902457604,,,
22.0,0.174592223060265,0.2070089349379906,,,,,,,0.9703300816289494,0.9700861252271212,0.7873996918121081,0.7758133686505831,0.808123151238045,0.801369655590791,0.9843550210588434,0.9844295336649967,,,,,,,,,0.6659933837612023,0.7925546698355943,0.7877392795648468,0.6562003814257108,0.7829393056722788,0.7774974589164441,,,
23.0,0.1698912656709049,0.2095596767388857,,,,,,,0.971057280395808,0.9693647164564866,0.789297470216001,0.7864505052566528,0.8124978080224455,0.7803167196420523,0.9850379476386508,0.982779175043106,,,,,,,,,0.6704887011077967,0.7954948149370343,0.7894502851400482,0.6511350297010862,0.7782608178945688,0.7818709841141334,,,
