epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score,test iou score,test f1 score,test f2 score
1.0,0.4473723447724674,0.3343446736152355,,,,,,,0.909939995140172,0.9521074638916897,0.5962163661658931,0.6607409004981701,0.5890346043900158,0.6765860731785114,0.9334662664639816,0.9733949441176194,,,,,,,,,0.3860396990719973,0.5382109968556782,0.5519328502038222,0.497870018849006,0.6572483594600971,0.656815957564574,,,
2.0,0.2930345006203383,0.2974089888425973,,,,,,,0.9548850206846602,0.9594803200318264,0.6781715851151542,0.6400446800085214,0.7197138144728843,0.7661447249926053,0.975912954030412,0.9827613693017226,,,,,,,,,0.5249515641271398,0.6803330859441435,0.6741829782389523,0.5286028259075605,0.68201999939405,0.6536202682898595,,,
3.0,0.2594226672408286,0.2827112193291003,,,,,,,0.958136151345928,0.9561301401028266,0.7056062593218986,0.7713591960760263,0.7442647978830873,0.6780537619040563,0.977259155069844,0.9692104229560266,,,,,,,,,0.5577766667591052,0.708426936958613,0.7024227079380764,0.5624160216404841,0.7123976968801938,0.7438352428949796,,,
4.0,0.2415898361902558,0.2639799828712756,,,,,,,0.9609546668074104,0.9626743633013504,0.7249184578992007,0.6972209169314458,0.7580786561698056,0.7748817205429077,0.9787683761521672,0.9818230959085318,,,,,,,,,0.5822963537125105,0.729029277737221,0.7239296664012952,0.5739853978157043,0.7206411338769473,0.7039245252425854,,,
5.0,0.2368138097645191,0.2555653040225689,,,,,,,0.961791724301456,0.9617100426783928,0.7360683391603191,0.7544759901670309,0.7583091024602397,0.7325487457788907,0.978799923082416,0.9762647197796748,,,,,,,,,0.5884706994120994,0.7338631916581915,0.7318726416384236,0.5891538892800992,0.7328486923988049,0.7433935495523306,,,
6.0,0.223796516322018,0.2527592686506418,,,,,,,0.9638111839133702,0.9624196566068208,0.7448258728123782,0.7469595877023844,0.7715442341365172,0.7494702912293948,0.9803415074777068,0.97787799514257,,,,,,,,,0.606501430273056,0.7482034396589472,0.7441143065356137,0.5941940167775521,0.7364217776518601,0.7398301615164831,,,
7.0,0.2139684464154618,0.2321983690445239,,,,,,,0.9649219151293292,0.9662669346882746,0.7508922239367881,0.7512244765575116,0.7761322735400682,0.7755243755303897,0.9811439849017712,0.9819785746244284,,,,,,,,,0.614971954501077,0.7549417373839389,0.7501773727074098,0.6195969306505643,0.7567702417190258,0.7519678267148825,,,
8.0,0.21475082568908,0.2460651810352619,,,,,,,0.9646973897901814,0.9610491349146916,0.756885436143768,0.8181926218362955,0.7731563100654087,0.7008829231445606,0.9804302226291614,0.9710911374825698,,,,,,,,,0.6153965411561259,0.7551519489020444,0.7527861568365204,0.6083627045154572,0.7482224634060493,0.7865343116796933,,,
9.0,0.2074961836418409,0.2302295313431666,,,,,,,0.965866128380379,0.967183803136532,0.7609515397736196,0.7408867868093344,0.7796110865775119,0.7917566276513613,0.9813394439354372,0.9837093307421758,,,,,,,,,0.6238552412290251,0.7613911742574713,0.7580296912889802,0.6219796332029196,0.7582016610182248,0.7462645723269536,,,
10.0,0.2030737600969464,0.2283678238208477,,,,,,,0.9665402542339282,0.9658847955557016,0.7618183339579722,0.7858354976544013,0.7862048812126845,0.754213768702287,0.98210624161731,0.978758440567897,,,,,,,,,0.6298405722285925,0.7662618187036407,0.7612583724300513,0.6282349228858948,0.7632282330439641,0.7750706099546872,,,
11.0,0.1974810428833693,0.2423304823728708,,,,,,,0.9671305612231909,0.9655038714408876,0.7711655370305094,0.7219309256627009,0.7858980766842875,0.7899607007320111,0.9820439922675658,0.9833964843016404,,,,,,,,,0.6376315308420846,0.772211650784096,0.7695147709900074,0.603948406302012,0.7446139775789701,0.7288754078058096,,,
12.0,0.1959936746050802,0.2268378161467038,,,,,,,0.9671889108218504,0.967005667778162,0.7683064944288703,0.7615863199417408,0.7880869414029497,0.7741210644061749,0.982316334595841,0.9820161989101996,,,,,,,,,0.6357858710074693,0.7704136251063829,0.7662074003326759,0.6279061734676361,0.7622673098857586,0.7605078999812787,,,
13.0,0.1895744358555654,0.2170953383812537,,,,,,,0.968237597620889,0.9685527888628152,0.7727176379621699,0.7659435753638928,0.7961510835068949,0.7903878207390125,0.9831158679522826,0.9833334867770857,,,,,,,,,0.6460540723264887,0.778343147106385,0.7730363480160746,0.6409181700303004,0.7718391831104572,0.7669467903100528,,,
14.0,0.1901158000646012,0.2347004619928506,,,,,,,0.96804763895742,0.9639042203242962,0.7756791797916541,0.7972888763134296,0.7925118254811576,0.7315056484479171,0.9826845828067052,0.9759669097570272,,,,,,,,,0.6446665177184544,0.7769682869482576,0.7733891847428311,0.6201614577036637,0.7568623400651492,0.7787604950941526,,,
15.0,0.1914818708816271,0.2264922261238098,,,,,,,0.967923537398992,0.9666164815425872,0.7721225331338604,0.7660872982098506,0.792329009329335,0.7728562698914454,0.9827989426891456,0.981097847223282,,,,,,,,,0.6434097554576531,0.7760615047444118,0.7717126815506582,0.6275858787389902,0.761440974015456,0.7624265620341668,,,
16.0,0.1875732889336146,0.2151422317211444,,,,,,,0.9685345151451196,0.9683379301658044,0.7740206718444824,0.7735634331519787,0.7952578965197789,0.7856233234588916,0.98334593853254,0.9826250695265256,,,,,,,,,0.646973320607389,0.7782611230785927,0.7731165048781405,0.643174396111415,0.773550271987915,0.7721933263998765,,,
17.0,0.182566158557206,0.2501292320398184,,,,,,,0.96948464733831,0.966162085533142,0.7809307722563155,0.6677166521549225,0.8042176566766889,0.8425832253236037,0.983892645059007,0.9883556641065158,,,,,,,,,0.6584785520360711,0.7875257100951806,0.7824662662623973,0.5886307587990394,0.7316439174688779,0.6898274765564845,,,
18.0,0.2072743652911668,0.2174407014480004,,,,,,,0.9655363666877318,0.9688251889668978,0.7617484893691674,0.7569362498246707,0.7802078851153341,0.7944252811945401,0.9809532306167515,0.9841599693665136,,,,,,,,,0.6236289230625282,0.760201547922713,0.757428185323651,0.6377600316817944,0.7686644838406489,0.7604014025284693,,,
19.0,0.1922657489776611,0.2204550619308765,,,,,,,0.9679595720901918,0.9666660588521224,0.7741564632801528,0.7995464366215926,0.7951187390959664,0.7549856557295873,0.982760823844524,0.9788073759812576,,,,,,,,,0.6462633572937397,0.7783105440354079,0.7744018542632628,0.6397598294111398,0.7708937800847567,0.7864063129975245,,,
20.0,0.1844608194372627,0.2161130675902733,,,,,,,0.9689137855272616,0.9680499319846814,0.7797189468748114,0.7785872243917905,0.7993022551697292,0.7798256782385019,0.9834158507625708,0.9818704907710736,,,,,,,,,0.6532505931479208,0.7835624626513278,0.7792932625566975,0.6423311600318322,0.7730550605517167,0.7749145306073703,,,
