epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score
18.0,0.1604331966196553,0.2094871012064126,,,,,,,0.9723468469769768,0.9703978781516736,0.8024813693560912,0.7542218978588398,0.8224948899129804,0.815481016269097,0.9855111308312148,0.9864475406133212,,,,,,,,,0.687937325306153,0.8093085161755594,0.8044697722692168,0.6505569701011364,0.7781729789880606,0.7625822631212381
19.0,0.1623493426301506,0.2081734927800985,,,,,,,0.973159994971886,0.9697282910346984,0.8039877233880289,0.7733222567118131,0.8293490483519737,0.7991818877366873,0.9863305774967324,0.984254023203483,,,,,,,,,0.6945090702410495,0.8138438617245535,0.8072961488466585,0.6531416819645808,0.7802823002521808,0.7747719264947451
20.0,0.156451312343726,0.2113708395224351,,,,,,,0.97297383359309,0.9693491183794462,0.8035897706331832,0.7712448606124291,0.8258781500076979,0.7930711645346421,0.986138886280274,0.9839808574089636,,,,,,,,,0.6917484925034341,0.8115019570575671,0.8053721122527391,0.6484354298848373,0.7767314016819,0.7722199765535501
21.0,0.1535415803448537,0.2056480921231783,,,,,,,0.9732803595200014,0.969715313269542,0.8069628282879175,0.7964287881667798,0.8281491137622448,0.7813341525884775,0.9862233326676186,0.982581608570539,,,,,,,,,0.6955070093776403,0.8141438123885165,0.8084422805336084,0.6585548726411966,0.7850578450239621,0.7907696595558753
22.0,0.1485655388135588,0.2052136590847602,,,,,,,0.9739198336440524,0.9705600417577304,0.8095845955141475,0.7758014729389777,0.8343652881933062,0.8038340394313519,0.986731292826406,0.9849544946963972,,,,,,,,,0.7024964616539773,0.8193826206614462,0.8128818829407852,0.6589248868135306,0.7846817328379705,0.7782783049803513
23.0,0.1471718234962292,0.206168757035182,,,,,,,0.97410978293151,0.9694998264312744,0.8115729535563608,0.7961411201036893,0.8351086572314916,0.7815890977015862,0.9867746300911636,0.9823324061357058,,,,,,,,,0.7044386193993386,0.8207255186659567,0.8146255625767654,0.65742954153281,0.783860091979687,0.7899414071669946
24.0,0.1442089127690604,0.2103773447183462,,,,,,,0.9745758416947354,0.9688893717068892,0.8148122302601847,0.793479112478403,0.8355677147929588,0.7724073781416967,0.987049382724119,0.981844982275596,,,,,,,,,0.7069511500637183,0.8217043488213186,0.8155384244543783,0.6517224013805389,0.7792092332473168,0.7866171369185815
25.0,0.1453691928574208,0.2069814915840442,,,,,,,0.9743956099735216,0.969514420399299,0.8131044955735796,0.7897561742709234,0.836158067992564,0.7866619481490209,0.9869487526711452,0.982711592545876,,,,,,,,,0.7057366819863908,0.8211611723631955,0.8149605051855023,0.6563578202174261,0.7828646485622113,0.7857062174723699
26.0,0.1444533025280813,0.2032575332201444,,,,,,,0.9745264542236756,0.9706106300537404,0.8133694569716293,0.7785027439777668,0.8383489331502593,0.8056273483313047,0.9871098821082812,0.9850399035673876,,,,,,,,,0.708397534456146,0.8234533875176077,0.8168331987402412,0.6621322196263534,0.7872536480426788,0.7807241976261139
27.0,0.1407489481936679,0.2051266661057105,,,,,,,0.9750148325823668,0.9705490263608786,0.8174269989635168,0.7690039575099945,0.8412035871087835,0.8090790876975427,0.9873089422000928,0.9855457200453832,,,,,,,,,0.7136067078354653,0.8270368462198237,0.8207229328959176,0.6576590148302225,0.7836156166516818,0.7736374002236587
28.0,0.1391361985313758,0.2017232317190904,,,,,,,0.9753267838713828,0.9712234597939712,0.8192326500174705,0.7630184911764585,0.8437009520745009,0.8231504811690404,0.9875386605102024,0.9867242712240952,,,,,,,,,0.7167933409133654,0.829254631915789,0.8226916421665235,0.6614448061356177,0.7864515896026905,0.7711074123015771
29.0,0.135322093963623,0.2026656430501204,,,,,,,0.9759404244047872,0.970844498047462,0.822339611107044,0.7721352187486795,0.8471769261895941,0.8123635237033551,0.9879574427443945,0.9857032001018524,,,,,,,,,0.721333835901839,0.8319678179333719,0.8249476223849179,0.6618197296674435,0.7865084868211013,0.7767205009093652
30.0,0.1356513888648386,0.2022279386336986,,,,,,,0.9757912842075476,0.970273189819776,0.8226563086670436,0.7901844817858475,0.8471421351593532,0.790839997621683,0.9877614137831698,0.983589415366833,,,,,,,,,0.7216030546788419,0.8325731071193566,0.8260824392350872,0.6614224360539362,0.7862546008366805,0.7875264607943021
31.0,0.1472186573435751,0.2106559758002941,,,,,,,0.9753003502159976,0.9690397817354937,0.8208208425661151,0.7819386583108169,0.8424098484971551,0.7842582051570599,0.9873516934641292,0.982873797416687,,,,,,,,,0.7168735004542919,0.8293374448679807,0.823686976111337,0.650127465908344,0.7779928720914401,0.7791375747093787
32.0,0.1426226630639494,0.2067637947889474,,,,,,,0.974792400772652,0.9707799255847932,0.8164574584264433,0.7561464103368613,0.8384147212746438,0.8211485009927016,0.9871254148108236,0.9869232017260332,,,,,,,,,0.7109683604722612,0.8251443893721934,0.8193831845615687,0.6557066463507139,0.7823644945254693,0.7653023806902078
33.0,0.1352467215463016,0.2031602607323573,,,,,,,0.975780804505509,0.9707360221789434,0.8221403085783626,0.7737337213296157,0.8466742105698317,0.8058562209972968,0.9877834346856964,0.9853236491863544,,,,,,,,,0.721075628580672,0.8321091921141978,0.8255749344825745,0.6592355851943676,0.7844346715853765,0.7769173314938178
34.0,0.1321664171272449,0.2019656117145832,,,,,,,0.9764391746413842,0.9709232908028824,0.8258060216903687,0.7756039339762467,0.8503920549757025,0.8110260000595679,0.9882264297999692,0.9855089004223164,,,,,,,,,0.7264149597521579,0.835407591937633,0.8283986911345064,0.6632503626438288,0.7878768535760733,0.7793074731643383
35.0,0.1376546701688445,0.2042783086116497,,,,,,,0.9766270424542802,0.9706401939575487,0.8272936886615967,0.7874886026749244,0.8525738696034035,0.7956166588343107,0.9883175887418596,0.9841844852154072,,,,,,,,,0.7295646158496986,0.8379457499204057,0.8310869597317128,0.6620222949064695,0.7868092587360969,0.7860945784128629
,,0.19997090101242065,,,,,,,,0.9704755445321401,,0.7756044765313467,,0.8250645796457926,,0.9857026139895121,,,,,,,,,,,,0.6700662970542908,0.7971372703711191,0.7834292352199554
