epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score,test iou score,test f1 score,test f2 score
1.0,0.4033341314015763,0.2993096846800584,,,,,,,0.8966121214829134,0.9576192062634687,0.6348025612951664,0.6687031800930316,0.6188652683677298,0.7285042244654435,0.9164772383617756,0.9783048423436972,,,,,,,,,0.4238056658526485,0.5743497800123826,0.5832704732592187,0.5308584272861481,0.6846511455682608,0.6727005724723523,,,
2.0,0.2995919109730238,0.2987578350764054,,,,,,,0.9527242397994138,0.9575645419267508,0.6823632335394956,0.6615578692692977,0.7095913897069652,0.7388282785048852,0.9731393356001778,0.9790274111124184,,,,,,,,,0.5197310869613391,0.6751158270943031,0.6731334784057703,0.5291756150814203,0.6824863873995267,0.6665233832139236,,,
3.0,0.2762573361396789,0.2685069808593163,,,,,,,0.954597538106897,0.9616858477775868,0.699180397424805,0.698849421281081,0.7200678235359406,0.7653186390033135,0.9737252258182912,0.9807417415655576,,,,,,,,,0.5346060790372699,0.6872716800550397,0.6880845889616548,0.5705087299530323,0.7177476286888123,0.703676714346959,,,
4.0,0.2477266728208306,0.2555199380104358,,,,,,,0.9600453202644093,0.9633517700892228,0.732695399375444,0.7141382946417882,0.749927587053749,0.7730185045645788,0.9772093798337358,0.9814074199933271,,,,,,,,,0.5795368046573038,0.7262322005261196,0.7261180549525144,0.5880157374418699,0.7314792046180139,0.718743404516807,,,
5.0,0.2268207917052708,0.2639882495770088,,,,,,,0.9629011756918404,0.9582623701829176,0.7504522264673469,0.7888241387330569,0.7612829570020183,0.702335910155223,0.9789247231537036,0.9703355133533478,,,,,,,,,0.6024817489506153,0.7444458992293711,0.7441577348816261,0.5883994560975295,0.7313813108664292,0.76123485656885,,,
6.0,0.2194437049747852,0.2351381595318134,,,,,,,0.9638717857639442,0.9645533722180588,0.7522219694062565,0.7831971324407138,0.7699364008528463,0.7405369006670438,0.9798214998138084,0.9775955929205968,,,,,,,,,0.6098529773481777,0.7500834545392668,0.7476619716440693,0.6189692662312434,0.7557520774694589,0.7705906835886148,,,
7.0,0.2150067754006118,0.3250168286837064,,,,,,,0.9651651054285886,0.9390790439569032,0.7617841014701329,0.8796079021233779,0.7742572192395671,0.5638426679831284,0.980582126070944,0.9428461056489212,,,,,,,,,0.6201751506730412,0.7580980156244856,0.7568952461306968,0.5251949463899319,0.6787930176808283,0.7817731499671936,,,
8.0,0.2126418338732773,0.2371874933059398,,,,,,,0.964294591646516,0.9630876802481138,0.7619951615172825,0.8113929743950183,0.7731962967454717,0.7163497324173267,0.979601708690772,0.9741086386717284,,,,,,,,,0.6184256317910184,0.7566979005095664,0.7566748254754571,0.6196476221084595,0.7559081889115847,0.7866665927263407,,,
9.0,0.2088544194617967,0.2368070276883932,,,,,,,0.9651871497711438,0.9635322231512804,0.7668680689308081,0.7939138160302088,0.7761675106005722,0.735762738264524,0.9801593764444416,0.9755837550530068,,,,,,,,,0.6242654618252529,0.7609515618742182,0.7608690328812331,0.6193011884505932,0.7548389985011175,0.7753891761486347,,,
10.0,0.2055781349707185,0.225632736316094,,,,,,,0.9658105252833848,0.9664374910868132,0.7726324280996001,0.7780303015158727,0.7794802831799796,0.7670359153013963,0.9803653761242213,0.980059415102005,,,,,,,,,0.6315790816639246,0.7667874687173394,0.767483645610595,0.6328666508197784,0.7654476830592523,0.7712297714673556,,,
11.0,0.1921716553441594,0.2546837215240185,,,,,,,0.9681298484962978,0.957473372037594,0.7776176199484407,0.8578445475835067,0.7930398476257753,0.6551472269571744,0.9826155237937242,0.964293326322849,,,,,,,,,0.6467579137743189,0.7781391907274053,0.7750215215629406,0.5959306519765121,0.7388804188141456,0.8044414176390722,,,
12.0,0.1971152987373009,0.2482191736881549,,,,,,,0.9671775959850696,0.9633538998090304,0.7829024972540609,0.7368657886981964,0.783230673061328,0.767760870548395,0.9811729239613822,0.9792161469276136,,,,,,,,,0.6417283563131697,0.7743786030940796,0.7762545233362177,0.5956531556753012,0.7360653923108027,0.7335855112626002,,,
13.0,0.1869680419396818,0.2179610912616436,,,,,,,0.9687570012017582,0.9675498283826388,0.7828570704781608,0.7825039281294897,0.7959601470593656,0.7740022264994108,0.9828710944465036,0.9808190350349132,,,,,,,,,0.6528494612554486,0.7826343801584137,0.7800328604290995,0.6407984036665696,0.7710812091827393,0.7761450616212991,,,
14.0,0.1853966378094105,0.2152413427829742,,,,,,,0.9687338953607538,0.9682571246073796,0.7885757818650664,0.7825079904152796,0.7958459117439356,0.7777897944817176,0.9824696652005228,0.9816596255852624,,,,,,,,,0.6565150230118398,0.7857795357704163,0.7853712017616529,0.6448416549425858,0.7742287952166337,0.7779046182449048,,,
15.0,0.1799680329440685,0.22830347602184,,,,,,,0.969716238841582,0.9655932715305916,0.7889597442712677,0.7799197504153619,0.8011207239011701,0.7666548375899975,0.9835294960589892,0.9791494562075688,,,,,,,,,0.6617277050286197,0.7891751367054628,0.7864950285868698,0.6311700068987333,0.7640317838925582,0.7709157856611105,,,
16.0,0.1835989804750078,0.2151428094277015,,,,,,,0.969129765971323,0.9677402675151824,0.7878200706471218,0.7916231522193322,0.7990957083327047,0.7711231548052567,0.982934301488855,0.9806722219173724,,,,,,,,,0.6586579901448796,0.7870697881398576,0.7854624899585595,0.6465400411532476,0.7752457742507641,0.7834574075845572,,,
17.0,0.1738700384504339,0.2117831386052645,,,,,,,0.970586322666554,0.9683116926596717,0.7940963252206866,0.7967745478336627,0.8061745655670595,0.7700313994517693,0.9841133496734532,0.9807963279577402,,,,,,,,,0.6696062201864263,0.7948594106717056,0.7920363893669643,0.6500496726769668,0.7779524876521184,0.7878556618323693,,,
18.0,0.1736756281906299,0.2268651700936831,,,,,,,0.9707376046127149,0.9640183471716368,0.7962689948885628,0.830609883253391,0.8079875232128615,0.7244142660727868,0.9840667589326922,0.9735476741423974,,,,,,,,,0.6722512379121245,0.7972610961185412,0.7949599308914013,0.6350004695929014,0.7663508814114791,0.8015244442682999,,,
19.0,0.1741305984807818,0.2124321965070871,,,,,,,0.9704073158542762,0.9692487716674804,0.7911309907945354,0.7673662992624136,0.8075186730770583,0.7969143665753878,0.984053007672342,0.9841297498116126,,,,,,,,,0.6671712050277195,0.7929353881418035,0.7893222711059484,0.6474778996064112,0.775981279519888,0.7695930302143097,,,
20.0,0.1660016882285643,0.2104872854856344,,,,,,,0.9716902160912416,0.9685391760789432,0.7973579007588075,0.8054500084656936,0.8149495727560493,0.7624225478905898,0.9850529639908436,0.9805127611527076,,,,,,,,,0.678561684790622,0.8012164221720749,0.7966266837012902,0.6515568930369157,0.7795376204527341,0.7939839523572189,,,
21.0,0.1690211758184968,0.2091423341861138,,,,,,,0.9713294800747646,0.9693464522178356,0.7982452263992824,0.7877180026127741,0.8132080402267113,0.7830743652123672,0.9846513144085915,0.9826130523131444,,,,,,,,,0.6776074552803897,0.8010789484120486,0.797735620080755,0.6539101165074569,0.7807920483442453,0.7839457025894752,,,
