epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score,test iou score,test f1 score,test f2 score
1.0,0.4731471397903528,0.3535899336521442,,,,,,,0.8369992367002401,0.9465790299268868,0.6375020874685116,0.6687081731282748,0.545582729192932,0.6479850594814007,0.8521607066713943,0.9666417149397044,,,,,,,,,0.3659142345357477,0.5107917860987481,0.534436748268899,0.4781595583145435,0.6372514092005216,0.6503721498526059,,,
2.0,0.3067483058136501,0.337780631505526,,,,,,,0.9517895097143194,0.9457185383026416,0.6619675109225712,0.7403973020040072,0.7078084533803919,0.6174729741536654,0.973695761702034,0.9601550652430608,,,,,,,,,0.5032357489794828,0.6602775166543682,0.6549740373418572,0.5023102725927646,0.6590555975070367,0.7009834486704606,,,
3.0,0.2743930421518475,0.3044663094557248,,,,,,,0.9556942039661194,0.9544018300680014,0.6992879727583253,0.6968734424847823,0.7263418693890732,0.6913226705331069,0.975025005554885,0.9726832600740286,,,,,,,,,0.5418116436915451,0.6942289106631547,0.691678017712711,0.5262343149918777,0.6799885584757879,0.6866077849498162,,,
4.0,0.2578679055310367,0.2629582996551807,,,,,,,0.958432748076621,0.9618971187334794,0.7162774295619364,0.7209813503118662,0.7389911292644029,0.7541294510547931,0.9766058426224784,0.9794861101187192,,,,,,,,,0.5609788107738066,0.710457437493828,0.7092185616493225,0.5818943736644892,0.7267540807907398,0.7208523819079766,,,
5.0,0.2368041270234611,0.2503298085469466,,,,,,,0.962023676111457,0.963744044303894,0.7374203754275033,0.7315647510381845,0.7596456214283289,0.761483378135241,0.9789284266782612,0.9803693202825692,,,,,,,,,0.5920320916711614,0.7365961557023981,0.7339208815874678,0.5949657158209727,0.73671516088339,0.7315737444620866,,,
6.0,0.2275152641735719,0.2402811371363126,,,,,,,0.963376747758201,0.9646935348327343,0.7456243815047018,0.7512675707156842,0.7684499835700132,0.7622336538938376,0.9798316640800304,0.980030779655163,,,,,,,,,0.6045126991995265,0.7465543834011207,0.7431006880288713,0.6097317704787621,0.7482355764278998,0.7482296939079578,,,
7.0,0.2196109194434091,0.2546491966797755,,,,,,,0.964261867357104,0.9596714675426484,0.7536447155341673,0.8094449089123652,0.7701758213257521,0.6922948199969071,0.9801606602883072,0.97025217459752,,,,,,,,,0.6111745285184196,0.7513480373982633,0.7492275526014607,0.5978811245698196,0.7394086649784675,0.7776680313623868,,,
8.0,0.2094082972976599,0.2301987982713259,,,,,,,0.9657111971565848,0.9666513067025404,0.7618913704089905,0.7552108810498164,0.7779481953449463,0.7740602424511542,0.9811787571799888,0.9820471818630512,,,,,,,,,0.6240538258231088,0.7611721948291479,0.7584353317035718,0.623547688126564,0.7586082793199099,0.7551856980873988,,,
9.0,0.2159779935740353,0.2307594074652745,,,,,,,0.9646187150076534,0.9665984144577612,0.7618648389751992,0.7558549619638003,0.7726502860530039,0.7741404657180493,0.9799943144401808,0.9819278098069704,,,,,,,,,0.6189560997352171,0.7575000363789247,0.7572138630942012,0.6238210315887744,0.7589772389485285,0.7557231783866882,,,
10.0,0.2090582445766149,0.2345281082850236,,,,,,,0.9654412149043564,0.9652703633675208,0.7657588452435611,0.7646265878127172,0.7787945900070533,0.7655091400329883,0.9806599536638582,0.9797977736363044,,,,,,,,,0.6262070988671163,0.76290933201822,0.761730511536759,0.6210560959119064,0.7564581311666049,0.7592034431604239,,,
